"taxa","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","COUNTRY.of.origin","Region"
"1190260",-25.6495517417048,36.1691786824884,-42.4096163390859,0.326311545422346,5.56532325239003,-5.80297318659345,1.44386252863705,0.287969348346336,4.64163765588554,-7.80334111468407,"Canary Islands","North Africa"
"1190261",-12.5058748010575,31.768386699147,-37.1883969181416,4.17560269433642,-2.87121633325921,-2.61952303214097,-1.842852838789,5.78008311911492,0.967837658871089,-7.63364858591756,"Canary Islands","North Africa"
"1190262",-11.1035499353843,31.2756225802134,-37.6245447814728,3.86357680470623,-0.964846069600355,-2.6473014231069,-1.18236750243772,6.18971937552448,2.11640141284986,-12.789909099877,"Canary Islands","North Africa"
"1190263",-12.6695867890747,23.4065656869724,-23.5980363818068,4.41004952396138,-1.19121462692952,6.35379910873534,-14.3908886670308,12.7792833243707,-0.146946123676667,-10.0490995005536,"Canary Islands","North Africa"
"1190264",-14.1784444512898,25.802945627859,-13.2413356941212,-9.85308976707772,9.59637617031239,-3.4249866057505,-2.19055713174188,-2.7920602160713,6.75670105632397,-0.246332362945979,"Canary Islands","North Africa"
"1190265",-29.9191063673005,4.95529714472657,28.632016498577,-3.97098486949536,-17.1620486034949,-19.449053392024,-3.53660421823956,-2.39614517691217,-9.13786396048903,-11.6243063317769,"Canary Islands","North Africa"
"1190266",-36.6987447162128,23.6836793843576,48.2542159488564,-24.6768554829405,14.7366473645498,12.980309718362,3.21348253184006,-18.5177314743315,-7.3673978127696,3.46979880752405,"Spain","Western/Southern Europe"
"1190267",-27.4201231545756,20.3245518022751,39.5944735870793,-23.8184120040082,14.8168392952093,8.73923856356134,4.00524182746764,-18.1676036376955,4.7767572221112,-4.13623615112928,"Spain","Western/Southern Europe"
"1190268",-28.0075225809528,20.5550442356802,39.7920753799331,-24.0265505995024,14.6735384689857,8.96526105580846,4.12382872461991,-18.2948109227465,5.09543909034322,-3.99467747033314,"Spain","Western/Southern Europe"
"1190269",-36.6176343015367,24.2039575902393,45.8144825369882,-23.8565993433859,18.0831289282009,12.4377276929566,4.82234770383242,-12.9732605681326,1.09470241728526,-1.99337000411669,"Spain","Western/Southern Europe"
"1190270",-34.8218350203285,26.6337072766197,28.758612725264,-23.1218236202532,10.9562743566187,9.74347714081433,4.32155784869445,-12.1331068087939,3.70684678334104,-2.16001928676766,"Spain","Western/Southern Europe"
"1190271",-35.0844064982235,18.720806578914,32.3622283793766,-18.6643865179273,4.13384264270236,8.89933723908646,3.99724728823628,-4.77711817110928,0.734041361221996,-3.35951019461157,"Spain","Western/Southern Europe"
"1190272",-35.5517753430134,22.8317347778742,12.2704487753638,-15.6323541526949,-9.74100586880861,-41.0099802399634,-17.5174852525072,50.4464511143402,-35.2665857737769,31.9748414880153,"Spain","Western/Southern Europe"
"1190273",-11.1909063095181,20.9423104369856,-16.6194134914659,26.071958075015,11.4678920344678,42.0678365132616,-56.6405827992749,16.8333918134301,-5.98243877764312,2.35184702184048,"Spain","Western/Southern Europe"
"1190274",-23.7568810195151,32.2233329191184,14.9131343863873,-12.7141670349516,8.77285323249514,9.99847943424512,6.82109009262976,-17.8559519812215,1.04427102109096,5.48547928678439,"Spain","Western/Southern Europe"
"1190275",-21.4245255926855,14.7426885969594,17.2218194717548,-7.79653962596531,3.24089262958499,-39.5169657422797,-5.59660424230866,30.1129884999935,-34.2873788141527,22.2801697547794,"Spain","Western/Southern Europe"
"1190276",-35.4267623140378,22.6655928975053,12.2388301122776,-15.5019513084354,-9.76828866030562,-40.9127825522244,-17.7368677000475,50.5917671970372,-35.4184707930774,31.7246459321593,"Spain","Western/Southern Europe"
"1190277",-11.716724454607,7.35974205004512,26.5365567937404,3.47080904946823,-5.84534656326653,-22.2143050328424,-13.4390237500015,2.818592138345,-11.5352982806239,-9.21782730871082,"Spain","Western/Southern Europe"
"1190278",-6.189986682012,-6.86232805309498,-10.983433634743,-6.64122203174984,2.95138315821989,0.261532322119067,-7.51338030655225,-3.40217933443872,15.8049097272775,-4.39525510946305,"Spain","Western/Southern Europe"
"1190279",-12.6196344295478,-19.5266281330003,-10.3847831228949,-4.89679510270306,7.59631473186489,-0.400458224782507,2.30758263962036,-1.17047192157851,13.0389922660023,3.18689729347905,"Spain","Western/Southern Europe"
"1190280",-27.5651113435854,45.7311990919573,-46.1709666287028,-1.04525244782015,3.82750385088027,-10.8013318513512,7.69189870620396,-4.98799352973585,8.92866412269875,-19.3636796119339,"Spain","Western/Southern Europe"
"1190281",-18.1347568278839,10.7791586594583,-28.334617375692,-1.34311812788098,0.159502421049405,-12.065253282706,10.6125009043939,4.90860045817054,13.3474586218207,-8.08190892582881,"Greece","Western/Southern Europe"
"1190282",-16.8644926009277,17.9252506920096,-19.3482186743913,12.79910890743,3.76074135206738,21.0077804558393,-13.4419465424959,10.3661273149325,2.12265282789812,1.29746938035263,"Greece","Western/Southern Europe"
"1190283",-27.9156213133068,22.5767302667773,-14.7162424692625,2.55248308301416,-3.32530885725408,8.36208492360355,0.40181798543756,-8.57606272620112,9.10761758738767,-4.89911021117247,"Greece","Western/Southern Europe"
"1190284",-32.4275136371961,19.0296195840508,2.41323775188364,12.7725234061608,-6.41088360017671,7.24611435321263,0.749849610782476,-10.5895407472663,15.070567292598,6.2115277027256,"Greece","Western/Southern Europe"
"1190285",-30.7564298870235,15.663922327753,3.58001483616105,17.4654245591245,-7.824801526637,6.46075216532202,0.0163807900428921,-10.1783735669955,15.2387404908661,5.1848453114222,"Greece","Western/Southern Europe"
"1190286",-19.5227560428854,28.7528562770421,-18.0453865435522,-8.64549797555926,3.27050045790246,8.73361661565859,5.0983153024304,1.7289491590101,8.81446494637684,1.10401497763282,"Greece","Western/Southern Europe"
"1190287",-22.4910530760527,21.9549619112664,-12.6989017093816,-6.12383443370594,8.30878964133843,13.8858632417571,3.92866591588138,2.32297756432278,6.75350328364536,9.31471304536442,"Crete","Other/Unknown"
"1190288",-19.7050315025565,-0.325205533014509,-10.5121846805981,-5.47580350234884,-1.46696306037594,5.31869901812938,9.74530322576522,2.54347157119479,9.53920359590153,3.98926632441259,"Crete","Other/Unknown"
"1190289",-22.2377940489264,33.2222971583321,-31.4886736379102,-7.59910932792713,3.51426190962727,11.3716595735824,-2.15061614973755,-1.78868247708539,6.6972986749627,1.69405648080996,"Crete","Other/Unknown"
"1190290",-24.3977604475413,25.9437804258239,-19.499067900423,-0.96256237143171,6.21117985019363,16.0352264597679,-1.26273396207733,-0.514491958874194,2.96051126249529,8.88579785156012,"Crete","Other/Unknown"
"1190291",-19.6655846956059,28.906465019599,-26.8139754090356,-5.48488941129688,2.21451376955487,-3.29369117365116,-7.01591392242661,-0.496172279606468,4.64834262690459,-7.26963881874372,"Cyprus","Other/Unknown"
"1190292",-19.8217475840771,22.4881654048108,-3.69513573107348,5.81523448311333,1.79009735057181,18.4163256990958,-8.95089136504891,8.24210249851774,-5.24980663015294,-9.23190311743772,"Cyprus","Other/Unknown"
"1190293",-21.1230327518996,23.1212541704926,1.88761340132954,-16.0016577135608,4.78418950827244,11.2085971629166,-0.130228064498967,12.8123726248405,-1.41501674076651,2.10236954987881,"Turkey","Eurasia"
"1190294",-24.7661742008532,26.1438910099139,-20.6657385525816,-5.65868031556291,2.60191464296075,9.55930841036154,7.58155772755254,6.46909770719132,-0.559014806302062,12.363600100511,"Turkey","Eurasia"
"1190295",-21.9108258900226,34.258031344331,-32.1527092739116,-3.71451437276922,3.0227572223107,-1.17924906243967,3.76083699563815,4.28523707831701,3.55760898001264,-3.51846210909348,"Turkey","Eurasia"
"1190296",-11.5962117587581,18.0022266940495,-19.0089589412212,-13.3760530163569,-5.03029607704293,3.98263579134475,8.82217744130928,9.68097410473122,11.6546111050317,7.01175731836418,"Turkey","Eurasia"
"1190297",-17.942206669202,20.4047483972508,-21.9162305000494,-11.4225330659319,-0.0529562796472152,6.23927042964134,2.42413499804846,4.62780938514539,15.7055342447734,1.97512136297731,"Turkey","Eurasia"
"1190298",9.75490994117896,7.18062345460419,-13.9575605975804,-4.74359707995514,-6.28657162814043,3.87876474106781,3.25737233907103,13.7581646859506,3.72986063221846,5.51775579417497,"Turkey","Eurasia"
"1190299",12.8577994659823,20.9868549424395,-20.3299399077284,-20.1011696962479,-8.982201183257,5.62118438910026,7.55822407696942,-2.53225221929361,-0.742981838423375,-4.15891767367057,"Turkey","Eurasia"
"1190300",10.7609963486003,15.9669757545327,-17.8662353073324,-21.2087321552875,-9.86449677110687,1.31747304637977,17.7842428389652,2.94336121685238,1.72051550173714,-1.07925256949227,"Turkey","Eurasia"
"1190301",-26.5371331944656,13.9744903921866,-4.19931691167705,-12.5882640910233,-6.48571006788939,-16.5363126556238,-6.79322809897223,32.2008536739155,-14.8776548509289,29.4957052704306,"Turkey","Eurasia"
"1190302",11.0488549143484,13.1280332471708,-18.4332852305438,-15.332104379462,-13.2666010370406,4.11364646934317,-4.41431451822572,8.73801873086662,8.22351372769355,-1.17696225555583,"Syria","Other/Unknown"
"1190303",10.9046567021407,13.1127859148639,-18.1083888201994,-15.393741991817,-13.2323969572086,4.16229849809443,-4.43572275651686,8.90404932009044,7.89132492115872,-1.20363518302486,"Syria","Other/Unknown"
"1190304",0.875086997163469,19.6249353092323,-27.669934615392,-13.0818483757052,-0.649847880956236,0.254270513683308,1.61751312188145,10.9407326620652,1.23722220170288,0.852852045631586,"Syria","Other/Unknown"
"1190305",-2.70305937607412,10.0233690791484,-8.5437568226818,-0.649787739173772,-10.8414362562075,11.7115043451307,-1.24932409167536,9.1081034209086,7.3036444668949,-5.21367068090813,"Egypt","Other/Unknown"
"1190306",-2.48950569820729,9.67461150175048,-8.19264445547265,-0.438940991161993,-10.6515164648966,11.7027600926835,-1.37294786122113,8.93362541760999,7.06118120868838,-4.81079537515009,"Iraq","Other/Unknown"
"1190307",8.78264300278222,10.2775846776681,15.494084575767,-13.4944260154808,8.50759791921556,2.46605654062441,10.8922231484089,-6.81704928763367,4.0060362578395,9.17529523500947,NA,"Other/Unknown"
"1190308",45.2754230317024,3.18619699020169,4.99570239160928,-0.271724457166208,-15.0837415221079,9.70638834484562,-13.3085973533379,-5.85720199862543,-10.802055933666,-2.07756087332888,"Iran","South/Central Asia"
"1190309",-9.76985225892042,-58.4893623195809,-8.62196165486025,-5.91862294026477,10.3311820042403,-2.2183902717174,-5.98211288645267,5.52061903859182,17.5600582654665,-12.1960227225611,NA,"Other/Unknown"
"1190310",-1.84875396358605,-28.6962448858889,-4.41410022654662,-5.63675868861149,-1.07664480624561,-3.57875429272803,1.14631028501962,4.99389530452517,8.11968654582527,-1.26036845407254,NA,"Other/Unknown"
"1190311",-27.4475130584545,18.3451063475078,42.9786935246395,-25.6446751233986,16.4197521225072,6.54685643650552,3.91638111705522,-15.1086839779536,10.0734319989619,1.90316847512725,NA,"Other/Unknown"
"1190312",-27.5699470212275,18.4090796466517,43.3638534064299,-25.8258778891663,16.5985075373301,6.4884699252182,3.86410179400093,-15.1474468771,10.3500075322937,1.5573860675985,NA,"Other/Unknown"
"1190313",-27.4200790009867,18.248473025103,43.0614165104023,-25.8242387315841,16.5914743186014,6.47345908629507,3.9865947507416,-15.0333992592224,10.3581686670392,1.7605471148494,NA,"Other/Unknown"
"1190314",24.2546660869199,16.5633370990589,-5.59732370631893,-4.78331514133697,12.7918795135796,1.98109251258078,2.14354108648669,13.7941462403928,-0.374621260133789,6.8012096241322,"China","East Asia"
"1190315",12.4458341778503,15.0534325620306,11.7998826806719,-7.67471074402293,10.3795789827902,0.100410902378469,10.6108722097918,4.30969995534124,10.1439633188523,14.1135260155828,"China","East Asia"
"1190316",51.1782657716966,4.88468517253934,8.36721750894587,2.40730286868214,13.6146327401789,4.45661989963734,3.12951065775003,7.19283283322571,9.44302746049285,8.81705974871436,"China","East Asia"
"1190317",26.1398523267525,29.1378923068953,-14.6499152107109,2.74241156561511,3.39833048688751,4.65683073103119,-3.30225982806229,9.56149941460536,10.3550252868821,3.30888515528044,"China","East Asia"
"1190318",33.2265144554882,19.4881520911091,-8.76499452624785,8.71968967514973,1.56088809281451,10.4186800098977,6.88866291705295,-2.79869394879847,9.39017124110594,-0.0443914169649902,"China","East Asia"
"1190319",41.4076544201926,-1.26311737525626,4.67399995936031,2.45324903636344,0.53686204955591,10.7124295571366,-6.6948265842069,-0.382180210826048,4.05756505804836,6.99413897007914,"China","East Asia"
"1190320",2.20605153056853,5.90924167181543,20.6447612804612,26.6619032650318,-0.416958719411417,17.8010336621896,-22.4742388470232,15.7978330218396,-7.58214792423184,-30.4198718328421,"China","East Asia"
"1190321",2.65338802214866,25.255200851638,28.2397466008267,-12.1409469261738,10.3123779569474,10.4528963430503,3.81543903338306,-10.4572637118759,-0.254857135988302,-21.2481198460652,"China","East Asia"
"1190322",-5.58128018733721,25.4101287011042,28.6032532821569,-7.1090006415678,10.0640956855961,10.9016896411532,-1.05660304086212,-10.2909740861351,-5.40751267892795,-16.7711398065572,"China","East Asia"
"1190323",-12.2840630120886,2.00639902932868,12.4655554611151,43.3826671704143,-3.92868162681544,21.7268536232069,-22.303734440255,19.3894776491963,-18.7692890212541,-36.9218289080099,"China","East Asia"
"1190324",-13.1201164529155,1.91212884994193,12.6879977063121,44.7417124958122,-4.24408934070467,22.2454610111276,-23.0402978161203,19.7671690256041,-19.2937748698597,-38.3826243279256,"China","East Asia"
"1190325",-12.9666689590728,1.98251744486429,12.8571578964932,44.4481960787998,-4.17171031752355,22.0724319472589,-22.8768788960387,19.927927277334,-19.1319794798765,-38.0136749020711,"United Kingdom","Other/Unknown"
"1190326",-28.5801602195165,36.9359769656388,-30.9646428756121,-7.07157659240287,2.57284808892733,3.02157088540412,10.7818277972423,-8.0735361328209,4.3198314599573,-3.74677330145567,"Australia","Oceania"
"1190327",-6.86446880225736,-3.31189066285023,-20.2178042859468,-19.2512604089729,0.493761891118698,6.42662752215633,-0.874387040370132,5.18983496578774,1.58004510876553,5.48308389244335,"Palestine","Other/Unknown"
"1190328",-15.6330975725925,-20.7891250350843,6.94088015973711,-11.745829396125,-1.5907157867745,12.7846997154763,-9.12461488489526,4.54357989051703,1.67101484530343,-5.87259360384718,"Egypt","Other/Unknown"
"1190329",-15.1954963936147,-57.7370865765151,3.13301098356082,-14.6664630236145,8.05678794025832,-2.46338155729596,-11.1976527777352,6.90616786589009,6.41741122705346,-16.4420539302238,"","Other/Unknown"
"1190330",-15.2904921785452,-58.4807346165123,2.90310369168398,-14.5867770757706,8.14472973955741,-2.69513460745064,-11.0897110258806,6.97404860802245,6.5130978513541,-16.2662750535326,"Egypt","Other/Unknown"
"1190331",-15.1512744687258,-57.7978982065966,3.20471816025168,-14.2888113300065,7.83952086974334,-2.67537320167372,-11.2817742746629,6.9605499344107,6.40402168750128,-16.3913427545787,"Brazil","Other/Unknown"
"1190332",-8.295786957646,-52.1849669590531,-12.2021753931641,-12.2772334228541,8.77708960356165,-6.06868250872152,-6.54961617433324,2.18113720310176,15.0072463316913,-10.9168942251556,"","Other/Unknown"
"1190333",-8.87993533141172,-53.0846615683145,-12.7974011907766,-12.0490563481962,8.84753141485272,-6.56175685684666,-6.22011926873344,1.8048304918987,15.843565331342,-10.3834637323671,"","Other/Unknown"
"1190334",-19.2286136684057,-8.19008309928486,9.96461481617048,-13.7206546558786,19.1310971144376,2.30478919470492,0.498849155365197,-10.4856757244453,14.772805995786,4.70764408045891,"","Other/Unknown"
"1190335",-3.36295129893655,-41.4201699491336,-13.5015392542518,-13.1890765787263,3.56433700107161,-1.25587150855496,1.17097212938616,1.78217615747304,12.7971761029838,-2.41769528355869,"","Other/Unknown"
"1190336",-20.6741459611981,-30.7735745516253,17.3010648183204,31.4373472735528,-3.54390032062822,0.971430002367933,14.6449071404229,6.8911693272471,-7.93582174883929,-14.4252969909582,"Hungary","Other/Unknown"
"1190337",-9.94272530937957,-59.2319544818792,-8.90604034420798,-5.97033880184373,10.3093331523207,-2.46350509799391,-5.75153288959165,5.32025599143878,17.971993934769,-12.2148447091463,"Hungary","Other/Unknown"
"1190338",-9.59013138247264,-55.5135648904103,-0.579563213531833,-15.5024052228935,8.84166195682863,-0.643466281309551,-10.6685272170387,5.45051416214221,10.8380924137217,-9.40771049867833,"Hungary","Other/Unknown"
"1190339",-16.5391438613928,11.1783481259246,-10.2418751152185,7.8291565572917,2.46995403851446,4.37309629791041,6.22258250513393,-6.60739556847264,1.87196155045524,-2.12262522342471,"Portugal","Western/Southern Europe"
"1190340",-35.1419409117818,22.7999021322199,12.2588124325361,-15.6315343490585,-9.6426571996163,-40.9984967332377,-17.5864835647037,50.5147498280099,-35.2734693801467,31.8299644534218,"Spain","Western/Southern Europe"
"1190341",-11.0430456551343,-27.5196379503359,10.9762684516178,-21.4239822164293,-3.67708213430924,-7.54140329394528,-5.42876514887726,9.1574887691554,3.40329172160608,-2.16938589013138,"Spain","Western/Southern Europe"
"1190342",-15.5951739773463,-5.42360463720003,13.6636963368773,-6.17236723414099,-17.6616240623305,0.871530090983268,1.53327420905411,6.12490183628275,-9.71528064198952,0.81226596977549,"Spain","Western/Southern Europe"
"1190343",-31.8900195551991,-15.817455495753,21.967904560091,-14.6296255171712,7.29313431264617,5.12508278377746,-3.04377838967909,-1.64814381876786,2.10507068897066,-5.1018998860345,"Spain","Western/Southern Europe"
"1190344",-24.4763579871616,32.5674598226651,-20.3773190564812,-6.27368917771813,-6.47305201450543,-8.68614855444492,4.5625296201415,-0.58061965161737,-0.199206142055175,2.12315790156637,"Spain","Western/Southern Europe"
"1190345",3.86641648948606,-39.1776143631808,-12.225218919671,-18.8678111978449,-9.24543789954488,-3.32342235817823,-1.57597936276068,-0.320996857151056,5.08586388361076,1.54229693141083,"Bulgaria","Eastern Europe"
"1190346",4.31697632850195,-39.1243978707436,-12.6805002112872,-18.6120495055367,-9.30904372803933,-2.99036514023001,-1.64462307031123,-0.405429442951874,4.89296317413326,1.40898015953352,"Bulgaria","Eastern Europe"
"1190347",-10.021071783917,-49.3317364088315,1.69832380803876,-18.0190151056312,5.00361210423292,-3.51245269201614,-8.1523134997772,11.1844466131554,2.90378822912878,-7.55757602925544,"Bulgaria","Eastern Europe"
"1190348",-5.63980398056911,-29.77321823328,-8.65670753897941,-15.8569782405573,-0.628167333637418,-7.3324382448694,7.47568454650776,6.57886681851374,8.5328281323413,5.89645403058727,"Bulgaria","Eastern Europe"
"1190349",-7.38648445528835,-28.5327383406424,9.97492830497112,-24.3779154486157,-2.89048156424454,-0.686720817720958,0.154729426797837,6.31725023194346,2.77048071885623,1.09143604459355,"Bulgaria","Eastern Europe"
"1190351",4.20435138359625,-31.7011014958664,-22.238006266916,-11.282520708672,-0.515111485726945,6.30991158412609,9.89531152900748,-7.74324095260164,-3.04963587042779,6.74848771703314,"Yugoslavia","Eastern Europe"
"1190352",37.9921207806383,-9.4315906368412,-12.9575708296874,-18.283532321995,-33.250919990679,12.6290669027035,10.3120920221866,-3.18955343252484,-13.9617950075742,8.93990325083056,"Yugoslavia","Eastern Europe"
"1190353",-18.3126591436246,-26.4720111910804,13.4554090218671,-8.21948215523736,-3.65135484472893,-5.97848458745877,-1.95391226003072,8.06796713285947,4.19602075172438,-1.56964985453783,"Yugoslavia","Eastern Europe"
"1190354",-7.15730852456918,-46.608804202308,-11.7192977799256,-12.9717474307987,0.964813592371356,-4.93738596255772,-2.61281202650821,1.04694489745231,12.65535914109,-8.4669365450241,"Yugoslavia","Eastern Europe"
"1190355",-22.018250963607,7.7231253521471,-14.3422475608798,-3.46679790955481,2.64562280737879,-9.52131064914801,-0.035405646503263,-1.68482177310955,0.644669430966096,-2.08098321197423,"Yugoslavia","Eastern Europe"
"1190356",-7.12581913310914,-10.6501045504904,-12.284146818034,-4.14106931587081,-4.8141660198964,2.09567156060828,2.26947528342687,5.36998418420055,-0.900485737639728,2.66161524711932,"Yugoslavia","Eastern Europe"
"1190357",-24.3288153718711,7.92644640757498,-16.427350289001,-4.68461639166096,2.56411051469787,-11.3499314365946,-0.103570730934026,-2.03645639025059,2.1092033367422,-1.74212151306881,"Yugoslavia","Eastern Europe"
"1190358",-19.2766989010062,-9.5056121991679,16.2052357833967,-15.8777046750076,-4.79771208603566,1.86132274933964,3.02014967874259,7.40839721064629,0.958219540369044,-2.30541719410816,"Yugoslavia","Eastern Europe"
"1190359",-6.15140934217936,-9.19583714435117,-12.7132338874251,-15.6516492638321,-0.600890979181056,-2.84420903174145,5.82290894508709,10.0631075448252,2.53845931722394,9.62114267079109,"Yugoslavia","Eastern Europe"
"1190360",-6.41812180012611,-39.2043571952972,-13.9832318947036,-11.61451903128,6.25341434598232,-5.52840737695979,7.66762390426248,10.4697363763513,14.332502636318,-1.94825862887602,"Yugoslavia","Eastern Europe"
"1190361",-8.37951186860557,-33.0593490418871,-13.3700884314363,-13.5677219346265,3.00751378203514,-3.08101202979649,1.42185228856487,11.8816475905431,9.19633728084219,-0.972243117161971,"Yugoslavia","Eastern Europe"
"1190362",-6.37467512913004,-39.0716429936892,-13.7909808295263,-11.5561413038627,6.32325897584859,-5.45201487754264,7.87741712061267,10.3813921661397,14.2710108495274,-2.18816139008237,"Yugoslavia","Eastern Europe"
"1190363",-8.73008716342727,-8.83542597015323,7.77834271370653,-12.5356418659479,-4.64481260525657,7.88125763469098,6.33880219718136,7.38835877882907,-10.3640154214837,-0.171071599554531,"Yugoslavia","Eastern Europe"
"1190364",-9.41487899693128,-30.5715361400356,7.89954507351875,-22.8495051285091,0.811112902811732,1.61600812644622,1.96925914102855,3.01458229557195,1.1345331523045,-3.73019965573014,"Yugoslavia","Eastern Europe"
"1190365",-1.02163490666237,-29.694981772724,-15.4229304755905,-8.96112966511221,-1.67773084116782,3.90865483027351,3.83183284322513,0.758660164812628,-0.523289157649689,4.62449958321535,"Yugoslavia","Eastern Europe"
"1190366",-8.19808746980057,-34.2836963518175,-12.9845315725259,-13.950820388811,3.00210668917299,-2.37563546411122,2.36335493592372,11.6000758718495,9.1995637398074,-0.737090240852713,"Yugoslavia","Eastern Europe"
"1190367",-1.22596574974952,-29.8921338475359,-15.5691806973344,-9.15050368807073,-1.61759333397729,3.5305372514012,3.66345219032465,0.575052599246586,-0.206857384215993,4.91675846241689,"Bulgaria","Eastern Europe"
"1190368",1.71617795300017,-40.5009897511656,-15.4036100912635,-21.4130176614094,-5.75456766057594,-9.41377631440188,1.37168236734344,3.82621728536811,5.92625083874624,5.66817454831023,"Yugoslavia","Eastern Europe"
"1190369",-32.0244789464912,21.0550296765269,43.4799141664976,-25.2860052972974,18.7176001202195,8.89905580177147,0.488486803649749,-15.6284806621825,6.0942346439868,2.20034788688001,"Yugoslavia","Eastern Europe"
"1190370",-36.5796982314623,16.0907460004259,37.1372544850758,-19.5355907620259,5.70037059341673,-14.455599796079,4.57255227602903,3.04125970161461,-15.2188322695917,11.1802038468395,"Yugoslavia","Eastern Europe"
"1190371",-13.8141829753014,-49.8317545892675,3.49265423209177,-3.75052267180516,9.77477377793101,-0.922659170174168,-3.99804093223263,6.40433340810914,11.0642178314315,-12.8396400843838,"Yugoslavia","Eastern Europe"
"1190372",-26.8903702870215,-8.55352516651241,38.6855989007429,17.7217756195154,8.15236422064878,0.683415183753865,22.9155598912789,0.564009676340466,-15.537264055812,-12.2424705565394,"Yugoslavia","Eastern Europe"
"1190373",-32.8861426822661,22.9666701137325,43.0985669509386,-19.3189729414748,17.2048505370478,11.3789202039293,0.426129528101827,-12.6155346285671,-3.11969974211386,8.53770467750942,"Iran","South/Central Asia"
"1190374",14.7115734020402,1.62932239483427,1.85336472493447,-12.6124025099574,5.89504530111053,-2.98633425720029,10.0386568211292,-3.80392962616513,6.24443662110705,4.18320824586576,"Iran","South/Central Asia"
"1190375",45.0387167017037,5.0905321147249,5.4564075921345,1.85789627588393,-15.0145818957277,12.1621388412568,-12.4143165190445,-5.40628002784791,-8.86997081666103,0.119601910425378,"Iran","South/Central Asia"
"1190376",16.8816157823941,-4.89376900308329,0.653756459289095,-10.1251332001512,-7.39034868097991,12.0922684685394,-1.44508705292957,0.465705880735778,-3.36313662890358,4.2953942853692,"Iran","South/Central Asia"
"1190377",32.2218026642562,-1.6182544464462,0.215661616384342,-0.146384804227823,-8.86755608773584,7.08346699664952,-9.46492836148885,-3.07513178871422,-5.24894360960732,-3.38719541068541,"Iran","South/Central Asia"
"1190378",16.4759681569122,1.28459531036803,-4.44873802377423,-7.91491999030747,-12.4176363603665,1.50701825604103,0.766919337324742,5.98942621564171,2.2157403514368,6.99920752793789,"Iran","South/Central Asia"
"1190379",4.73032728208808,6.29781643688547,-3.08214316948026,-18.290309606495,-8.01418962448013,1.4745354206111,-1.02391192031641,0.75675478658582,6.18044602457935,-1.92258976586965,"Iran","South/Central Asia"
"1190380",-16.3323296011545,36.7107699496803,-33.6435059393941,-3.45524469574658,4.98208531914084,-13.2919384563162,8.81809039040371,2.35316223617694,11.2690504922372,-7.35885847593832,"Iran","South/Central Asia"
"1190381",7.761064450518,7.57847347212133,15.2176221173278,-13.507424081856,9.01213431698711,-3.65493622443694,12.65768637985,-4.27260040498284,4.02379296400689,11.3628329649133,"India","South/Central Asia"
"1190382",-7.25900192078093,-11.9039712209572,5.82297561349005,-16.3565616606783,-10.5516071103112,0.499716946237386,-2.82713423814482,12.7448960107557,0.884758668049361,-3.05496791748613,"India","South/Central Asia"
"1190383",-12.6244936908294,-31.3247538424269,10.727264855012,-14.6405279786388,-4.45252679708582,-1.87604026342107,-1.97523679881561,15.6543197945985,2.40495758254207,-6.53927923246662,"Greece","Western/Southern Europe"
"1190384",-12.7356301441516,-31.5953100170522,10.8212412767219,-14.5450804696914,-4.69865617587848,-1.88105688685881,-2.07096844304803,15.9405942664713,2.47235963687986,-6.47283175085988,"Greece","Western/Southern Europe"
"1190385",-8.94174658636024,8.83804445100997,-9.09661212047162,-14.9776071688527,-9.34473629586464,-6.62287982980266,6.25679221050419,11.0931145935282,2.66868206814347,15.0547940899614,NA,"Other/Unknown"
"1190386",-11.499980331281,-0.186730705173577,8.13483912644258,-7.43788404300224,-10.6922610488563,0.606416150916486,2.36017862437469,10.5801147064305,1.18766388193078,-0.698321100174234,"Spain","Western/Southern Europe"
"1190387",-16.6441826528488,10.780692919368,-31.7128553197757,-1.07455837819671,-0.0674877986489127,-14.3784710819932,-0.292236470248615,2.02155317380683,12.0964415344504,-16.3143481661602,"Spain","Western/Southern Europe"
"1190388",-25.4626152499063,43.6569514326103,-41.815372960884,1.850894984681,2.73923105430906,-11.2958032535998,6.65621853116244,-0.568852143032977,7.33233614836621,-15.3459312680936,"Spain","Western/Southern Europe"
"1190389",-22.8093414836673,38.25208329048,-24.4989404111736,5.85049603245038,5.35175339319312,-7.01769958918744,5.76807675554955,-3.05194893710946,5.85612408639156,-11.587024364223,"Portugal","Western/Southern Europe"
"1190390",-28.1830532440939,16.4179244425696,40.3624433295355,-26.9003692453609,13.4419087031448,7.29073434815657,3.60326452189531,-8.81958580247064,0.0118708075144983,3.64058699220716,"Portugal","Western/Southern Europe"
"1190391",-25.089746878317,14.0047243751185,43.2359580504196,-19.846691023722,14.4167140663402,9.68378041826363,6.56510003067571,-11.5393612580566,2.64220983239126,2.46957707035383,"Portugal","Western/Southern Europe"
"1190392",-0.758139931761864,19.2680564557731,-12.7497079450872,33.379076072569,5.64648831252688,47.3727416988234,-63.0527523134841,20.8655118957687,-2.97215254236582,-7.42384360378149,"Portugal","Western/Southern Europe"
"1190393",-5.85472122884445,15.9907726844224,-11.0606270031739,33.8645794136239,6.0419212049985,46.8765068407883,-63.4210699028567,18.6356053447198,-3.12718468313411,-5.6112436357434,"Portugal","Western/Southern Europe"
